"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","processed","sentiment_label","likes","reply_count","created_time_formatted"
"Koh Ahong’s comment: realistis aja sih banyak yang pengen kabur tapi juga tidak segampang itu ferguso. harus ngurus ini itu dan keluarin biaya ini itu. yg udh nyman di LN dngan entengnya bilang ayo, tnpa di bantu","realistis aja sih banyak yang pengen kabur tapi juga tidak segampang itu ferguso. harus ngurus ini itu dan keluarin biaya ini itu. yg udh nyman di LN dngan entengnya bilang ayo, tnpa di bantu","realistis aja sih banyak yang pengen kabur tapi juga tidak segampang itu ferguso harus ngurus ini itu dan keluarin biaya ini itu yg udh nyman di ln dngan entengnya bilang ayo tnpa di bantu","realistis aja sih banyak yang ingin kabur tapi juga tidak segampang itu ferguso harus ngurus ini itu dan keluarin biaya ini itu yang sudah nyman di ln dngan entengnya bilang ayo tnpa di bantu","['realistis', 'aja', 'kabur', 'gampang', 'ferguso', 'ngurus', 'keluarin', 'biaya', 'nyman', 'ln', 'dngan', 'enteng', 'bilang', 'tnpa', 'bantu']","realistis aja kabur gampang ferguso ngurus keluarin biaya nyman ln dngan enteng bilang tnpa bantu","netral","0","0","2025-02-18 08:48:50"
"aku pengen pindah boyong anak suami tapi gimna caranya bingung","aku pengen pindah boyong anak suami tapi gimna caranya bingung","aku pengen pindah boyong anak suami tapi gimna caranya bingung","saya ingin pindah boyong anak suami tapi gimna caranya bingung","['pindah', 'boyong', 'anak', 'suami', 'gimna', 'bingung']","pindah boyong anak suami gimna bingung","positif","0","0","2025-02-19 23:09:31"
"Garuda sakti’s comment: bahlul ngibul","bahlul ngibul","bahlul ngibul","bahlul ngibul","['bahlul', 'ngibul']","bahlul ngibul","negatif","0","0","2025-02-17 17:32:03"
"ngiping’s comment: iya tiap hari gua memang makan nasi onalisme","iya tiap hari gua memang makan nasi onalisme","iya tiap hari gua memang makan nasi onalisme","iya tiap hari saya memang makan nasi onalisme","['iya', 'makan', 'nasi', 'onalisme']","iya makan nasi onalisme","netral","0","0","2025-02-22 12:25:08"
"nanti warga indonesia akan banyak keluarga negeri karna kehiduoan disana menjanjikan","nanti warga indonesia akan banyak keluarga negeri karna kehiduoan disana menjanjikan","nanti warga indonesia akan banyak keluarga negeri karna kehiduoan disana menjanjikan","nanti warga indonesia akan banyak keluarga negeri karena kehiduoan disana menjanjikan","['warga', 'indonesia', 'keluarga', 'negeri', 'kehiduoan', 'sana', 'janji']","warga indonesia keluarga negeri kehiduoan sana janji","positif","0","0","2025-02-16 12:52:42"
"etnaafc’s comment: 🥰🥰😇yup","🥰🥰😇yup","yup","yup","['yup']","yup","positif","0","0","2025-02-17 16:57:26"
"klo kerja ke luar negri kan bukan berarti ga cinta negara sendiri pak.. demi mencari nafkah yg lbh baik apa salahnya.. kan bkn bpk nafkahin","klo kerja ke luar negri kan bukan berarti ga cinta negara sendiri pak.. demi mencari nafkah yg lbh baik apa salahnya.. kan bkn bpk nafkahin","klo kerja ke luar negri kan bukan berarti ga cinta negara sendiri pak demi mencari nafkah yg lbh baik apa salahnya kan bkn bpk nafkahin","kalau kerja ke luar negri kan bukan berarti tidak cinta negara sendiri pak demi mencari nafkah yang lbh baik apa salahnya kan bkn bpk nafkahin","['kerja', 'negri', 'cinta', 'negara', 'cari', 'nafkah', 'lbh', 'salah', 'bkn', 'bpk', 'nafkahin']","kerja negri cinta negara cari nafkah lbh salah bkn bpk nafkahin","positif","1","0","2025-02-15 11:37:04"
"papagondrongriorando’s comment: dinegara sendiri kami tidak dilindungi , semua ditekan habis2an sama pejabat negara ..","dinegara sendiri kami tidak dilindungi , semua ditekan habis2an sama pejabat negara ..","dinegara sendiri kami tidak dilindungi semua ditekan habis2an sama pejabat negara","dinegara sendiri kami tidak dilindungi semua ditekan habis2an sama pejabat negara","['negara', 'lindung', 'tekan', 'jabat', 'negara']","negara lindung tekan jabat negara","negatif","2","0","2025-02-12 09:23:01"
"Jngan mengatas namkan nasionalisme ath pak
Emeng nya kebutuhan hidup d beli dngan nasionalisme🗿🗿
Wong nyari kerja d negri sndri kaya d negri orang susah bnerrrrr","Jngan mengatas namkan nasionalisme ath pak
Emeng nya kebutuhan hidup d beli dngan nasionalisme🗿🗿
Wong nyari kerja d negri sndri kaya d negri orang susah bnerrrrr","jngan mengatas namkan nasionalisme ath pak emeng nya kebutuhan hidup d beli dngan nasionalisme wong nyari kerja d negri sndri kaya d negri orang susah bnerrrrr","jngan mengatas namkan nasionalisme ath pak emeng nya kebutuhan hidup d beli dngan nasionalisme wong mencari kerja d negri sndri kaya d negri orang susah bner","['jngan', 'atas', 'namkan', 'nasionalisme', 'ath', 'emeng', 'butuh', 'hidup', 'beli', 'dngan', 'nasionalisme', 'cari', 'kerja', 'negri', 'sndri', 'kaya', 'negri', 'orang', 'susah', 'bner']","jngan atas namkan nasionalisme ath emeng butuh hidup beli dngan nasionalisme cari kerja negri sndri kaya negri orang susah bner","negatif","0","0","2025-02-16 02:31:35"
"sekarsaja’s comment: mantapp pindah aja bang. aku kalau bisa juga pengen. dah menguasa segala skill di indo ngak di pake","mantapp pindah aja bang. aku kalau bisa juga pengen. dah menguasa segala skill di indo ngak di pake","mantapp pindah aja bang aku kalau bisa juga pengen dah menguasa segala skill di indo ngak di pake","mantapp pindah aja bang saya kalau bisa juga ingin dah menguasa segala skill di indonesia ngak di pake","['mantapp', 'pindah', 'aja', 'bang', 'dah', 'kuasa', 'skill', 'indonesia', 'ngak', 'pake']","mantapp pindah aja bang dah kuasa skill indonesia ngak pake","positif","0","0","2025-02-19 06:43:37"
"YTIB’s comment: Andai saja saya bisa pindah di luar negri juga🥲","Andai saja saya bisa pindah di luar negri juga🥲","andai saja saya bisa pindah di luar negri juga","andai saja saya bisa pindah di luar negri juga","['andai', 'pindah', 'negri']","andai pindah negri","positif","1","0","2025-02-20 08:15:37"
"walwil shop’s comment: ada GK y pemerintah jepan mau rekrut warga indo,agar jadi warganya😭😭😭
#kaburajadlu","ada GK y pemerintah jepan mau rekrut warga indo,agar jadi warganya😭😭😭
#kaburajadlu","ada gk y pemerintah jepan mau rekrut warga indoagar jadi warganya","ada tidak y pemerintah jepan mau rekrut warga indoagar jadi warganya","['perintah', 'jepan', 'rekrut', 'warga', 'indoagar', 'warga']","perintah jepan rekrut warga indoagar warga","netral","0","0","2025-02-10 14:40:23"
"🦇Vaniki🦇’s comment: mau jadi apa di negeri Konoha sarjana aja banyak nganggur, ngak ada ORDAL mana bisa kerja🔥🔥🔥","mau jadi apa di negeri Konoha sarjana aja banyak nganggur, ngak ada ORDAL mana bisa kerja🔥🔥🔥","mau jadi apa di negeri konoha sarjana aja banyak nganggur ngak ada ordal mana bisa kerja","mau jadi apa di negeri konoha sarjana aja banyak nganggur ngak ada ordal mana bisa kerja","['negeri', 'konoha', 'sarjana', 'aja', 'nganggur', 'ngak', 'ordal', 'kerja']","negeri konoha sarjana aja nganggur ngak ordal kerja","negatif","0","0","2025-02-19 07:51:47"
"Saya juga Meragukan Ketidak Becusan Pemerintahan Anda. ..🤣🤣","Saya juga Meragukan Ketidak Becusan Pemerintahan Anda. ..🤣🤣","saya juga meragukan ketidak becusan pemerintahan anda","saya juga meragukan ketidak becusan pemerintahan anda","['ragu', 'tidak', 'becus', 'perintah']","ragu tidak becus perintah","negatif","1","0","2025-02-15 11:54:54"
"ROKI ARDIANSYAH’s comment: ingat,, tagar ini muncul setelah ok gas ok gas di pilih","ingat,, tagar ini muncul setelah ok gas ok gas di pilih","ingat tagar ini muncul setelah ok gas ok gas di pilih","ingat tagar ini muncul setelah ok gas ok gas di pilih","['tagar', 'muncul', 'ok', 'gas', 'ok', 'gas', 'pilih']","tagar muncul ok gas ok gas pilih","netral","0","0","2025-02-14 16:20:21"
"ini rencana gw tahun depan cepat lambat pasti","ini rencana gw tahun depan cepat lambat pasti","ini rencana gw tahun depan cepat lambat pasti","ini rencana saya tahun depan cepat lambat pasti","['rencana', 'cepat', 'lambat']","rencana cepat lambat","positif","0","0","2025-02-15 14:57:49"
"ramadhani98’s comment: Kalo ada uang lebih2 mah pngen buka usaha jajanan aja ke luar negri 😭","Kalo ada uang lebih2 mah pngen buka usaha jajanan aja ke luar negri 😭","kalo ada uang lebih2 mah pngen buka usaha jajanan aja ke luar negri","kalau ada uang lebih2 mah pngen buka usaha jajanan aja ke luar negri","['uang', 'pngen', 'buka', 'usaha', 'jajan', 'aja', 'negri']","uang pngen buka usaha jajan aja negri","positif","0","0","2025-02-15 13:14:27"
"Yng buat kabur siapa yang protes kabur siapa
#kaburajadulu","Yng buat kabur siapa yang protes kabur siapa
#kaburajadulu","yng buat kabur siapa yang protes kabur siapa","yng buat kabur siapa yang protes kabur siapa","['yng', 'kabur', 'protes', 'kabur']","yng kabur protes kabur","negatif","0","0","2025-02-18 11:08:12"
"buat apa nasionalisme kalo negara sendiri ga ngehargain kita","buat apa nasionalisme kalo negara sendiri ga ngehargain kita","buat apa nasionalisme kalo negara sendiri ga ngehargain kita","buat apa nasionalisme kalau negara sendiri tidak ngehargain kita","['nasionalisme', 'negara', 'ngehargain']","nasionalisme negara ngehargain","negatif","2","0","2025-02-14 13:09:20"
"Yeager’s comment: Mending ke tetangga dlu","Mending ke tetangga dlu","mending ke tetangga dlu","mending ke tetangga dlu","['mending', 'tetangga', 'dlu']","mending tetangga dlu","negatif","0","0","2025-02-16 11:03:24"
"Neni Neni6539’s comment: di Indonesia usia 22 tahun aja udah sulit cari kerja pakk coba BPK tengok ke bawah jgn ngeliat ke Atas.mulu","di Indonesia usia 22 tahun aja udah sulit cari kerja pakk coba BPK tengok ke bawah jgn ngeliat ke Atas.mulu","di indonesia usia 22 tahun aja udah sulit cari kerja pakk coba bpk tengok ke bawah jgn ngeliat ke atasmulu","di indonesia usia 22 tahun aja sudah sulit cari kerja pakk coba bpk tengok ke bawah jgn ngeliat ke atasmulu","['indonesia', 'usia', 'aja', 'sulit', 'cari', 'kerja', 'pakk', 'coba', 'bpk', 'tengok', 'jgn', 'ngeliat', 'atasmulu']","indonesia usia aja sulit cari kerja pakk coba bpk tengok jgn ngeliat atasmulu","negatif","0","0","2025-02-17 03:50:21"
"sekarang jadi cita-cita
dulu kalo ditanya cita-cita mau jadi apa? dokter? guru? presiden?
kalo sekarang cita-cita pindah ke Jepang","sekarang jadi cita-cita
dulu kalo ditanya cita-cita mau jadi apa? dokter? guru? presiden?
kalo sekarang cita-cita pindah ke Jepang","sekarang jadi citacita dulu kalo ditanya citacita mau jadi apa dokter guru presiden kalo sekarang citacita pindah ke jepang","sekarang jadi citacita dulu kalau ditanya citacita mau jadi apa dokter guru presiden kalau sekarang citacita pindah ke jepang","['citacita', 'citacita', 'dokter', 'guru', 'presiden', 'citacita', 'pindah', 'jepang']","citacita citacita dokter guru presiden citacita pindah jepang","positif","1","0","2025-02-12 04:28:12"
"BMX ROGUE’s comment: tolong aku, aku juga pengen kabur aja 😫","tolong aku, aku juga pengen kabur aja 😫","tolong aku aku juga pengen kabur aja","tolong saya saya juga ingin kabur aja","['tolong', 'kabur', 'aja']","tolong kabur aja","positif","0","0","2025-02-16 10:35:40"
"takutnya tar disuruh batasi ga sih sm pemerintah buat yg pngn kerja di luar","takutnya tar disuruh batasi ga sih sm pemerintah buat yg pngn kerja di luar","takutnya tar disuruh batasi ga sih sm pemerintah buat yg pngn kerja di luar","takutnya tar disuruh batasi tidak sih sama pemerintah buat yang pngn kerja di luar","['takut', 'tar', 'suruh', 'batas', 'perintah', 'pngn', 'kerja']","takut tar suruh batas perintah pngn kerja","netral","1","0","2025-02-15 13:57:31"
"the gaza’s comment: jadi budak di negeri sendiri😢","jadi budak di negeri sendiri😢","jadi budak di negeri sendiri","jadi budak di negeri sendiri","['budak', 'negeri']","budak negeri","negatif","0","0","2025-02-11 05:13:32"
"Property Indonesia’s comment: GET YOUR DREAM TO OVERSEAS FOR BETTER LIFE🔥🔥🔥","GET YOUR DREAM TO OVERSEAS FOR BETTER LIFE🔥🔥🔥","get your dream to overseas for better life","get your dream to overseas for better life","['get', 'your', 'dream', 'to', 'overseas', 'for', 'better', 'life']","get your dream to overseas for better life","positif","1","0","2025-02-12 09:42:29"
"ig:jjbla_08’s comment: Bg ajak gw pliss🙏","Bg ajak gw pliss🙏","bg ajak gw pliss","bg ajak saya pliss","['bg', 'ajak', 'pliss']","bg ajak pliss","netral","1","0","2025-02-13 10:45:33"
"""kalo teman² berpikir"" lah gw bukan temen lu😹","""kalo teman² berpikir"" lah gw bukan temen lu😹","kalo teman² berpikir lah gw bukan temen lu","kalau teman² berpikir lah saya bukan temen kamu","['pikir', 'temen']","pikir temen","netral","203","3","2025-02-12 12:02:38"
"Irab Buluk’s comment: Mentri satu ini emang rada2😏","Mentri satu ini emang rada2😏","mentri satu ini emang rada2","mentri satu ini memang rada2","['tri']","tri","negatif","0","0","2025-02-18 04:05:25"
"’s comment: Kerja di luar negri, bikin usaha & naruh uang di singapore atau cayman island agar gk kena pajak yg gk ngootqk","Kerja di luar negri, bikin usaha & naruh uang di singapore atau cayman island agar gk kena pajak yg gk ngootqk","kerja di luar negri bikin usaha naruh uang di singapore atau cayman island agar gk kena pajak yg gk ngootqk","kerja di luar negri bikin usaha naruh uang di singapore atau cayman island agar tidak kena pajak yang tidak ngootqk","['kerja', 'negri', 'bikin', 'usaha', 'naruh', 'uang', 'singapore', 'cayman', 'island', 'kena', 'pajak', 'ngootqk']","kerja negri bikin usaha naruh uang singapore cayman island kena pajak ngootqk","positif","1","0","2025-02-12 04:11:41"
"Udah pindah warga negara bro? Apa masih paspor Indo tapi numpang kerja aja di negeri orang ?","Udah pindah warga negara bro? Apa masih paspor Indo tapi numpang kerja aja di negeri orang ?","udah pindah warga negara bro apa masih paspor indo tapi numpang kerja aja di negeri orang","sudah pindah warga negara bro apa masih paspor indonesia tapi numpang kerja aja di negeri orang","['pindah', 'warga', 'negara', 'bro', 'paspor', 'indonesia', 'numpang', 'kerja', 'aja', 'negeri', 'orang']","pindah warga negara bro paspor indonesia numpang kerja aja negeri orang","negatif","0","0","2025-02-16 14:44:51"
"✨’s comment: gw udah kabur dari 2019 belum pulang sampai sekarang 😂😂😂","gw udah kabur dari 2019 belum pulang sampai sekarang 😂😂😂","gw udah kabur dari 2019 belum pulang sampai sekarang","saya sudah kabur dari 2019 belum pulang sampai sekarang","['kabur', 'pulang']","kabur pulang","positif","0","0","2025-02-15 20:20:55"
"Rima’s comment: lah ..coba tanya pak itu pejabat2 ada nggak Nasionalisme nya 😅","lah ..coba tanya pak itu pejabat2 ada nggak Nasionalisme nya 😅","lah coba tanya pak itu pejabat2 ada nggak nasionalisme nya","lah coba tanya pak itu pejabat2 ada tidak nasionalisme nya","['coba', 'nasionalisme']","coba nasionalisme","negatif","0","0","2025-02-16 08:13:45"
"Bayu Prasetia’s comment: sejak kapan saya nasionalis?","sejak kapan saya nasionalis?","sejak kapan saya nasionalis","sejak kapan saya nasionalis","['nasionalis']","nasionalis","negatif","1","0","2025-02-13 15:24:06"
"Rizal Afandi’s comment: lucu🤣🤣🤣🤣🤣🤣","lucu🤣🤣🤣🤣🤣🤣","lucu","lucu","['lucu']","lucu","netral","0","0","2025-02-19 04:44:39"
"spiooo’s comment: Aamiin oneday nanti yaallah","Aamiin oneday nanti yaallah","aamiin oneday nanti yaallah","aamiin oneday nanti yaallah","['aamiin', 'oneday', 'yaallah']","aamiin oneday yaallah","positif","0","0","2025-03-18 13:36:27"
"tinggal dengan waras di negri orang","tinggal dengan waras di negri orang","tinggal dengan waras di negri orang","tinggal dengan waras di negri orang","['tinggal', 'waras', 'negri', 'orang']","tinggal waras negri orang","netral","2","0","2025-02-18 10:04:10"
"wakhidhasim7890’s comment: sekarang gak usah urusi omongan premalintah, bikin gonduk. gak ada nilai plusnya","sekarang gak usah urusi omongan premalintah, bikin gonduk. gak ada nilai plusnya","sekarang gak usah urusi omongan premalintah bikin gonduk gak ada nilai plusnya","sekarang tidak usah urusi omongan premalintah bikin gonduk tidak ada nilai plusnya","['urus', 'omong', 'premalintah', 'bikin', 'gonduk', 'nilai', 'plus']","urus omong premalintah bikin gonduk nilai plus","negatif","0","0","2025-02-17 13:49:28"
"I,kom’s comment: ""saya meragukan nasionalisme kalian"",dikiranya dia udh bner kerjanya😹😹😹","""saya meragukan nasionalisme kalian"",dikiranya dia udh bner kerjanya😹😹😹","saya meragukan nasionalisme kaliandikiranya dia udh bner kerjanya","saya meragukan nasionalisme kaliandikiranya dia sudah bner kerjanya","['ragu', 'nasionalisme', 'kaliandikiranya', 'bner', 'kerja']","ragu nasionalisme kaliandikiranya bner kerja","negatif","0","0","2025-02-17 13:34:11"
"agak laen nih mentri","agak laen nih mentri","agak laen nih mentri","agak laen nih mentri","['laen', 'tri']","laen tri","positif","0","0","2025-02-16 09:35:59"
"kiero’s comment: di indo yg kerja kita, yg kaya dpr😁","di indo yg kerja kita, yg kaya dpr😁","di indo yg kerja kita yg kaya dpr","di indonesia yang kerja kita yang kaya dpr","['indonesia', 'kerja', 'kaya', 'dpr']","indonesia kerja kaya dpr","negatif","0","0","2025-02-19 14:20:35"
"hidup masing2 emang ad yg peduli sama kita kalau bukan diri sendiri.😊","hidup masing2 emang ad yg peduli sama kita kalau bukan diri sendiri.😊","hidup masing2 emang ad yg peduli sama kita kalau bukan diri sendiri","hidup masing2 memang ad yang peduli sama kita kalau bukan diri sendiri","['hidup', 'ad', 'peduli']","hidup ad peduli","positif","0","0","2025-02-16 14:33:26"
"bismiilah tahun ini nyusul🙏🏻","bismiilah tahun ini nyusul🙏🏻","bismiilah tahun ini nyusul","bismiilah tahun ini nyusul","['bismiilah', 'nyusul']","bismiilah nyusul","positif","0","0","2025-02-12 06:33:46"
"masyaallah","masyaallah","masyaallah","masyaallah","['masyaallah']","masyaallah","netral","0","0","2025-02-12 14:21:49"
